Scenario,Dataset_Trial_ID,Pricing_Type,GA_Run,Generation,Best_Pax_Count
Medium_Urban,5,Static,9,24,89
Medium_Urban,5,Static,9,25,89
Medium_Urban,5,Static,9,26,89
Medium_Urban,5,Static,9,27,89
Medium_Urban,5,Static,9,28,89
Medium_Urban,5,Static,9,29,89
Medium_Urban,5,Static,7,0,89
Medium_Urban,5,Static,7,1,89
Medium_Urban,5,Static,7,2,89
Medium_Urban,5,Static,7,3,89
Medium_Urban,5,Static,7,4,89
Medium_Urban,5,Static,7,5,89
Medium_Urban,5,Static,7,6,89
Medium_Urban,5,Static,7,7,89
Medium_Urban,5,Static,7,8,89
Medium_Urban,5,Static,7,9,89
Medium_Urban,5,Static,7,10,89
Medium_Urban,5,Static,7,11,89
Medium_Urban,5,Static,7,12,89
Medium_Urban,5,Static,7,13,89
Medium_Urban,5,Static,7,14,89
Medium_Urban,5,Static,7,15,89
Medium_Urban,5,Static,7,16,89
Medium_Urban,5,Static,7,17,89
Medium_Urban,5,Static,7,18,89
Medium_Urban,5,Static,7,19,89
Medium_Urban,5,Static,7,20,89
Medium_Urban,5,Static,7,21,89
Medium_Urban,5,Static,7,22,89
Medium_Urban,5,Static,7,23,89
Medium_Urban,5,Static,7,24,89
Medium_Urban,5,Static,7,25,89
Medium_Urban,5,Static,7,26,89
Medium_Urban,5,Static,7,27,89
Medium_Urban,5,Static,7,28,89
Medium_Urban,5,Static,7,29,89
Medium_Urban,5,Static,10,0,89
Medium_Urban,5,Static,10,1,89
Medium_Urban,5,Static,10,2,89
Medium_Urban,5,Static,10,3,89
Medium_Urban,5,Static,10,4,89
Medium_Urban,5,Static,10,5,89
Medium_Urban,5,Static,10,6,89
Medium_Urban,5,Static,10,7,89
Medium_Urban,5,Static,10,8,89
Medium_Urban,5,Static,10,9,89
Medium_Urban,5,Static,10,10,89
Medium_Urban,5,Static,10,11,89
Medium_Urban,5,Static,10,12,89
Medium_Urban,5,Static,10,13,89
Medium_Urban,5,Static,10,14,89
Medium_Urban,5,Static,10,15,89
Medium_Urban,5,Static,10,16,89
Medium_Urban,5,Static,10,17,89
Medium_Urban,5,Static,10,18,89
Medium_Urban,5,Static,10,19,89
Medium_Urban,5,Static,10,20,89
Medium_Urban,5,Static,10,21,89
Medium_Urban,5,Static,10,22,89
Medium_Urban,5,Static,10,23,89
Medium_Urban,5,Static,10,24,89
Medium_Urban,5,Static,10,25,89
Medium_Urban,5,Static,10,26,89
Medium_Urban,5,Static,10,27,89
Medium_Urban,5,Static,10,28,89
Medium_Urban,5,Static,10,29,89
Medium_Urban,5,Dynamic,9,0,106
Medium_Urban,5,Dynamic,9,1,106
Medium_Urban,5,Dynamic,9,2,106
Medium_Urban,5,Dynamic,9,3,106
Medium_Urban,5,Dynamic,9,4,106
Medium_Urban,5,Dynamic,9,5,106
Medium_Urban,5,Dynamic,9,6,106
Medium_Urban,5,Dynamic,9,7,106
Medium_Urban,5,Dynamic,9,8,106
Medium_Urban,5,Dynamic,9,9,106
Medium_Urban,5,Dynamic,9,10,106
Medium_Urban,5,Dynamic,9,11,106
Medium_Urban,5,Dynamic,9,12,106
Medium_Urban,5,Dynamic,9,13,106
Medium_Urban,5,Dynamic,9,14,106
Medium_Urban,5,Dynamic,9,15,106
Medium_Urban,5,Dynamic,9,16,106
Medium_Urban,5,Dynamic,9,17,106
Medium_Urban,5,Dynamic,9,18,106
Medium_Urban,5,Dynamic,9,19,106
Medium_Urban,5,Dynamic,9,20,106
Medium_Urban,5,Dynamic,9,21,106
Medium_Urban,5,Dynamic,9,22,106
Medium_Urban,5,Dynamic,9,23,106
Medium_Urban,5,Dynamic,9,24,106
Medium_Urban,5,Dynamic,9,25,106
Medium_Urban,5,Dynamic,9,26,106
Medium_Urban,5,Dynamic,9,27,106
Medium_Urban,5,Dynamic,9,28,106
Medium_Urban,5,Dynamic,9,29,106
Medium_Urban,5,Dynamic,2,0,106
Medium_Urban,5,Dynamic,2,1,106
Medium_Urban,5,Dynamic,2,2,106
Medium_Urban,5,Dynamic,2,3,106
Medium_Urban,5,Dynamic,2,4,106
Medium_Urban,5,Dynamic,2,5,106
Medium_Urban,5,Dynamic,2,6,106
Medium_Urban,5,Dynamic,2,7,106
Medium_Urban,5,Dynamic,2,8,106
Medium_Urban,5,Dynamic,2,9,106
Medium_Urban,5,Dynamic,2,10,106
Medium_Urban,5,Dynamic,2,11,106
Medium_Urban,5,Dynamic,2,12,106
Medium_Urban,5,Dynamic,2,13,106
Medium_Urban,5,Dynamic,2,14,106
Medium_Urban,5,Dynamic,2,15,106
Medium_Urban,5,Dynamic,2,16,106
Medium_Urban,5,Dynamic,2,17,106
Medium_Urban,5,Dynamic,2,18,106
Medium_Urban,5,Dynamic,2,19,106
Medium_Urban,5,Dynamic,2,20,106
Medium_Urban,5,Dynamic,2,21,106
Medium_Urban,5,Dynamic,2,22,106
Medium_Urban,5,Dynamic,2,23,106
Medium_Urban,5,Dynamic,2,24,106
Medium_Urban,5,Dynamic,2,25,106
Medium_Urban,5,Dynamic,2,26,106
Medium_Urban,5,Dynamic,2,27,106
Medium_Urban,5,Dynamic,2,28,106
Medium_Urban,5,Dynamic,2,29,106
Medium_Urban,5,Dynamic,3,0,106
Medium_Urban,5,Dynamic,3,1,106
Medium_Urban,5,Dynamic,3,2,106
Medium_Urban,5,Dynamic,3,3,106
Medium_Urban,5,Dynamic,3,4,106
Medium_Urban,5,Dynamic,3,5,106
Medium_Urban,5,Dynamic,3,6,106
Medium_Urban,5,Dynamic,3,7,106
Medium_Urban,5,Dynamic,3,8,106
Medium_Urban,5,Dynamic,3,9,106
Medium_Urban,5,Dynamic,3,10,106
Medium_Urban,5,Dynamic,3,11,106
Medium_Urban,5,Dynamic,3,12,106
Medium_Urban,5,Dynamic,3,13,106
Medium_Urban,5,Dynamic,3,14,106
Medium_Urban,5,Dynamic,3,15,106
Medium_Urban,5,Dynamic,3,16,106
Medium_Urban,5,Dynamic,3,17,106
Medium_Urban,5,Dynamic,3,18,106
Medium_Urban,5,Dynamic,3,19,106
Medium_Urban,5,Dynamic,3,20,106
Medium_Urban,5,Dynamic,3,21,106
Medium_Urban,5,Dynamic,3,22,106
Medium_Urban,5,Dynamic,3,23,106
Medium_Urban,5,Dynamic,3,24,106
Medium_Urban,5,Dynamic,3,25,106
Medium_Urban,5,Dynamic,3,26,106
Medium_Urban,5,Dynamic,3,27,106
Medium_Urban,5,Dynamic,3,28,106
Medium_Urban,5,Dynamic,3,29,106
Medium_Urban,5,Dynamic,4,0,106
Medium_Urban,5,Dynamic,4,1,106
Medium_Urban,5,Dynamic,4,2,106
Medium_Urban,5,Dynamic,4,3,106
Medium_Urban,5,Dynamic,4,4,106
Medium_Urban,5,Dynamic,4,5,106
Medium_Urban,5,Dynamic,4,6,106
Medium_Urban,5,Dynamic,4,7,106
Medium_Urban,5,Dynamic,4,8,106
Medium_Urban,5,Dynamic,4,9,106
Medium_Urban,5,Dynamic,4,10,106
Medium_Urban,5,Dynamic,4,11,106
Medium_Urban,5,Dynamic,4,12,106
Medium_Urban,5,Dynamic,4,13,106
Medium_Urban,5,Dynamic,4,14,106
Medium_Urban,5,Dynamic,4,15,106
Medium_Urban,5,Dynamic,4,16,106
Medium_Urban,5,Dynamic,4,17,106
Medium_Urban,5,Dynamic,4,18,106
Medium_Urban,5,Dynamic,4,19,106
Medium_Urban,5,Dynamic,4,20,106
Medium_Urban,5,Dynamic,4,21,106
Medium_Urban,5,Dynamic,4,22,106
Medium_Urban,5,Dynamic,4,23,106
Medium_Urban,5,Dynamic,4,24,106
Medium_Urban,5,Dynamic,4,25,106
Medium_Urban,5,Dynamic,4,26,106
Medium_Urban,5,Dynamic,4,27,106
Medium_Urban,5,Dynamic,4,28,106
Medium_Urban,5,Dynamic,4,29,106
Medium_Urban,5,Dynamic,10,0,106
Medium_Urban,5,Dynamic,10,1,106
Medium_Urban,5,Dynamic,10,2,106
Medium_Urban,5,Dynamic,10,3,106
Medium_Urban,5,Dynamic,10,4,106
Medium_Urban,5,Dynamic,10,5,106
Medium_Urban,5,Dynamic,10,6,106
Medium_Urban,5,Dynamic,10,7,106
Medium_Urban,5,Dynamic,10,8,106
Medium_Urban,5,Dynamic,10,9,106
Medium_Urban,5,Dynamic,10,10,106
Medium_Urban,5,Dynamic,10,11,106
Medium_Urban,5,Dynamic,10,12,106
Medium_Urban,5,Dynamic,10,13,106
Medium_Urban,5,Dynamic,10,14,106
Medium_Urban,5,Dynamic,10,15,106
Medium_Urban,5,Dynamic,10,16,106
Medium_Urban,5,Dynamic,10,17,106
Medium_Urban,5,Dynamic,10,18,106
Medium_Urban,5,Dynamic,10,19,106
Medium_Urban,5,Dynamic,10,20,106
Medium_Urban,5,Dynamic,10,21,106
Medium_Urban,5,Dynamic,10,22,106
Medium_Urban,5,Dynamic,10,23,106
Medium_Urban,5,Dynamic,10,24,106
Medium_Urban,5,Dynamic,10,25,106
Medium_Urban,5,Dynamic,10,26,106
Medium_Urban,5,Dynamic,10,27,106
Medium_Urban,5,Dynamic,10,28,106
Medium_Urban,5,Dynamic,10,29,106
Medium_Urban,5,Dynamic,8,0,106
Medium_Urban,5,Dynamic,8,1,106
Medium_Urban,5,Dynamic,8,2,106
Medium_Urban,5,Dynamic,8,3,106
Medium_Urban,5,Dynamic,8,4,106
Medium_Urban,5,Dynamic,8,5,106
Medium_Urban,5,Dynamic,8,6,106
Medium_Urban,5,Dynamic,8,7,106
Medium_Urban,5,Dynamic,8,8,106
Medium_Urban,5,Dynamic,8,9,106
Medium_Urban,5,Dynamic,8,10,106
Medium_Urban,5,Dynamic,8,11,106
Medium_Urban,5,Dynamic,8,12,106
Medium_Urban,5,Dynamic,8,13,106
Medium_Urban,5,Dynamic,8,14,106
Medium_Urban,5,Dynamic,8,15,106
Medium_Urban,5,Dynamic,8,16,106
Medium_Urban,5,Dynamic,8,17,106
Medium_Urban,5,Dynamic,8,18,106
Medium_Urban,5,Dynamic,8,19,106
Medium_Urban,5,Dynamic,8,20,106
Medium_Urban,5,Dynamic,8,21,106
Medium_Urban,5,Dynamic,8,22,106
Medium_Urban,5,Dynamic,8,23,106
Medium_Urban,5,Dynamic,8,24,106
Medium_Urban,5,Dynamic,8,25,106
Medium_Urban,5,Dynamic,8,26,106
Medium_Urban,5,Dynamic,8,27,106
Medium_Urban,5,Dynamic,8,28,106
Medium_Urban,5,Dynamic,8,29,106
Medium_Urban,5,Dynamic,5,0,106
Medium_Urban,5,Dynamic,5,1,106
Medium_Urban,5,Dynamic,5,2,106
Medium_Urban,5,Dynamic,5,3,106
Medium_Urban,5,Dynamic,5,4,106
Medium_Urban,5,Dynamic,5,5,106
Medium_Urban,5,Dynamic,5,6,106
Medium_Urban,5,Dynamic,5,7,106
Medium_Urban,5,Dynamic,5,8,106
Medium_Urban,5,Dynamic,5,9,106
Medium_Urban,5,Dynamic,5,10,106
Medium_Urban,5,Dynamic,5,11,106
Medium_Urban,5,Dynamic,5,12,106
Medium_Urban,5,Dynamic,5,13,106
Medium_Urban,5,Dynamic,5,14,106
Medium_Urban,5,Dynamic,5,15,106
Medium_Urban,5,Dynamic,5,16,106
Medium_Urban,5,Dynamic,5,17,106
Medium_Urban,5,Dynamic,5,18,106
Medium_Urban,5,Dynamic,5,19,106
Medium_Urban,5,Dynamic,5,20,106
Medium_Urban,5,Dynamic,5,21,106
Medium_Urban,5,Dynamic,5,22,106
Medium_Urban,5,Dynamic,5,23,106
Medium_Urban,5,Dynamic,5,24,106
Medium_Urban,5,Dynamic,5,25,106
Medium_Urban,5,Dynamic,5,26,106
Medium_Urban,5,Dynamic,5,27,106
Medium_Urban,5,Dynamic,5,28,106
Medium_Urban,5,Dynamic,5,29,106
Medium_Urban,5,Dynamic,7,0,106
Medium_Urban,5,Dynamic,7,1,106
Medium_Urban,5,Dynamic,7,2,106
Medium_Urban,5,Dynamic,7,3,106
Medium_Urban,5,Dynamic,7,4,106
Medium_Urban,5,Dynamic,7,5,106
Medium_Urban,5,Dynamic,7,6,106
Medium_Urban,5,Dynamic,7,7,106
Medium_Urban,5,Dynamic,7,8,106
Medium_Urban,5,Dynamic,7,9,106
Medium_Urban,5,Dynamic,7,10,106
Medium_Urban,5,Dynamic,7,11,106
Medium_Urban,5,Dynamic,7,12,106
Medium_Urban,5,Dynamic,7,13,106
Medium_Urban,5,Dynamic,7,14,106
Medium_Urban,5,Dynamic,7,15,106
Medium_Urban,5,Dynamic,7,16,106
Medium_Urban,5,Dynamic,7,17,106
Medium_Urban,5,Dynamic,7,18,106
Medium_Urban,5,Dynamic,7,19,106
Medium_Urban,5,Dynamic,7,20,106
Medium_Urban,5,Dynamic,7,21,106
Medium_Urban,5,Dynamic,7,22,106
Medium_Urban,5,Dynamic,7,23,106
Medium_Urban,5,Dynamic,7,24,106
Medium_Urban,5,Dynamic,7,25,106
Medium_Urban,5,Dynamic,7,26,106
Medium_Urban,5,Dynamic,7,27,106
Medium_Urban,5,Dynamic,7,28,106
Medium_Urban,5,Dynamic,7,29,106
Medium_Urban,5,Dynamic,6,0,106
Medium_Urban,5,Dynamic,6,1,106
Medium_Urban,5,Dynamic,6,2,106
Medium_Urban,5,Dynamic,6,3,106
Medium_Urban,5,Dynamic,6,4,106
Medium_Urban,5,Dynamic,6,5,106
Medium_Urban,5,Dynamic,6,6,106
Medium_Urban,5,Dynamic,6,7,106
Medium_Urban,5,Dynamic,6,8,106
Medium_Urban,5,Dynamic,6,9,106
Medium_Urban,5,Dynamic,6,10,106
Medium_Urban,5,Dynamic,6,11,106
Medium_Urban,5,Dynamic,6,12,106
Medium_Urban,5,Dynamic,6,13,106
Medium_Urban,5,Dynamic,6,14,106
Medium_Urban,5,Dynamic,6,15,106
Medium_Urban,5,Dynamic,6,16,106
Medium_Urban,5,Dynamic,6,17,106
Medium_Urban,5,Dynamic,6,18,106
Medium_Urban,5,Dynamic,6,19,106
Medium_Urban,5,Dynamic,6,20,106
Medium_Urban,5,Dynamic,6,21,106
Medium_Urban,5,Dynamic,6,22,106
Medium_Urban,5,Dynamic,6,23,106
Medium_Urban,5,Dynamic,6,24,106
Medium_Urban,5,Dynamic,6,25,106
Medium_Urban,5,Dynamic,6,26,106
Medium_Urban,5,Dynamic,6,27,106
Medium_Urban,5,Dynamic,6,28,106
Medium_Urban,5,Dynamic,6,29,106
Medium_Urban,5,Dynamic,1,0,106
Medium_Urban,5,Dynamic,1,1,106
Medium_Urban,5,Dynamic,1,2,106
Medium_Urban,5,Dynamic,1,3,106
Medium_Urban,5,Dynamic,1,4,106
Medium_Urban,5,Dynamic,1,5,106
Medium_Urban,5,Dynamic,1,6,106
Medium_Urban,5,Dynamic,1,7,106
Medium_Urban,5,Dynamic,1,8,106
Medium_Urban,5,Dynamic,1,9,106
Medium_Urban,5,Dynamic,1,10,106
Medium_Urban,5,Dynamic,1,11,106
Medium_Urban,5,Dynamic,1,12,106
Medium_Urban,5,Dynamic,1,13,106
Medium_Urban,5,Dynamic,1,14,106
Medium_Urban,5,Dynamic,1,15,106
Medium_Urban,5,Dynamic,1,16,106
Medium_Urban,5,Dynamic,1,17,106
Medium_Urban,5,Dynamic,1,18,106
Medium_Urban,5,Dynamic,1,19,106
Medium_Urban,5,Dynamic,1,20,106
Medium_Urban,5,Dynamic,1,21,106
Medium_Urban,5,Dynamic,1,22,106
Medium_Urban,5,Dynamic,1,23,106
Medium_Urban,5,Dynamic,1,24,106
Medium_Urban,5,Dynamic,1,25,106
Medium_Urban,5,Dynamic,1,26,106
Medium_Urban,5,Dynamic,1,27,106
Medium_Urban,5,Dynamic,1,28,106
Medium_Urban,5,Dynamic,1,29,106
High_Congestion,1,Static,5,0,147
High_Congestion,1,Static,5,1,147
High_Congestion,1,Static,5,2,147
High_Congestion,1,Static,5,3,147
High_Congestion,1,Static,5,4,147
High_Congestion,1,Static,5,5,147
High_Congestion,1,Static,5,6,147
High_Congestion,1,Static,5,7,147
High_Congestion,1,Static,5,8,147
High_Congestion,1,Static,5,9,147
High_Congestion,1,Static,5,10,147
High_Congestion,1,Static,5,11,147
High_Congestion,1,Static,5,12,147
High_Congestion,1,Static,5,13,147
High_Congestion,1,Static,5,14,147
High_Congestion,1,Static,5,15,147
High_Congestion,1,Static,5,16,147
High_Congestion,1,Static,5,17,147
High_Congestion,1,Static,5,18,147
High_Congestion,1,Static,5,19,147
High_Congestion,1,Static,5,20,147
High_Congestion,1,Static,5,21,147
High_Congestion,1,Static,5,22,147
High_Congestion,1,Static,5,23,147
High_Congestion,1,Static,5,24,147
High_Congestion,1,Static,5,25,147
High_Congestion,1,Static,5,26,147
High_Congestion,1,Static,5,27,147
High_Congestion,1,Static,5,28,147
High_Congestion,1,Static,5,29,147
High_Congestion,1,Static,1,0,147
High_Congestion,1,Static,1,1,147
High_Congestion,1,Static,1,2,147
High_Congestion,1,Static,1,3,147
High_Congestion,1,Static,1,4,147
High_Congestion,1,Static,1,5,147
High_Congestion,1,Static,1,6,147
High_Congestion,1,Static,1,7,147
High_Congestion,1,Static,1,8,147
High_Congestion,1,Static,1,9,147
High_Congestion,1,Static,1,10,147
High_Congestion,1,Static,1,11,147
High_Congestion,1,Static,1,12,147
High_Congestion,1,Static,1,13,147
High_Congestion,1,Static,1,14,147
High_Congestion,1,Static,1,15,147
High_Congestion,1,Static,1,16,147
High_Congestion,1,Static,1,17,147
High_Congestion,1,Static,1,18,147
High_Congestion,1,Static,1,19,147
High_Congestion,1,Static,1,20,147
High_Congestion,1,Static,1,21,147
High_Congestion,1,Static,1,22,147
High_Congestion,1,Static,1,23,147
High_Congestion,1,Static,1,24,147
High_Congestion,1,Static,1,25,147
High_Congestion,1,Static,1,26,147
High_Congestion,1,Static,1,27,147
High_Congestion,1,Static,1,28,147
High_Congestion,1,Static,1,29,147
High_Congestion,1,Static,9,0,147
High_Congestion,1,Static,9,1,147
High_Congestion,1,Static,9,2,147
High_Congestion,1,Static,9,3,147
High_Congestion,1,Static,9,4,147
High_Congestion,1,Static,9,5,147
High_Congestion,1,Static,9,6,147
High_Congestion,1,Static,9,7,147
High_Congestion,1,Static,9,8,147
High_Congestion,1,Static,9,9,147
High_Congestion,1,Static,9,10,147
High_Congestion,1,Static,9,11,147
High_Congestion,1,Static,9,12,147
High_Congestion,1,Static,9,13,147
High_Congestion,1,Static,9,14,147
High_Congestion,1,Static,9,15,147
High_Congestion,1,Static,9,16,147
High_Congestion,1,Static,9,17,147
High_Congestion,1,Static,9,18,147
High_Congestion,1,Static,9,19,147
High_Congestion,1,Static,9,20,147
High_Congestion,1,Static,9,21,147
High_Congestion,1,Static,9,22,147
High_Congestion,1,Static,9,23,147
High_Congestion,1,Static,9,24,147
High_Congestion,1,Static,9,25,147
High_Congestion,1,Static,9,26,147
High_Congestion,1,Static,9,27,147
High_Congestion,1,Static,9,28,147
High_Congestion,1,Static,9,29,147
High_Congestion,1,Static,6,0,147
High_Congestion,1,Static,6,1,147
High_Congestion,1,Static,6,2,147
High_Congestion,1,Static,6,3,147
High_Congestion,1,Static,6,4,147
High_Congestion,1,Static,6,5,147
High_Congestion,1,Static,6,6,147
High_Congestion,1,Static,6,7,147
High_Congestion,1,Static,6,8,147
High_Congestion,1,Static,6,9,147
High_Congestion,1,Static,6,10,147
High_Congestion,1,Static,6,11,147
High_Congestion,1,Static,6,12,147
High_Congestion,1,Static,6,13,147
High_Congestion,1,Static,6,14,147
High_Congestion,1,Static,6,15,147
High_Congestion,1,Static,6,16,147
High_Congestion,1,Static,6,17,147
High_Congestion,1,Static,6,18,147
High_Congestion,1,Static,6,19,147
High_Congestion,1,Static,6,20,147
High_Congestion,1,Static,6,21,147
High_Congestion,1,Static,6,22,147
High_Congestion,1,Static,6,23,147
High_Congestion,1,Static,6,24,147
High_Congestion,1,Static,6,25,147
High_Congestion,1,Static,6,26,147
High_Congestion,1,Static,6,27,147
High_Congestion,1,Static,6,28,147
High_Congestion,1,Static,6,29,147
High_Congestion,1,Static,10,0,147
High_Congestion,1,Static,10,1,147
High_Congestion,1,Static,10,2,147
High_Congestion,1,Static,10,3,147
High_Congestion,1,Static,10,4,147
High_Congestion,1,Static,10,5,147
High_Congestion,1,Static,10,6,147
High_Congestion,1,Static,10,7,147
High_Congestion,1,Static,10,8,147
High_Congestion,1,Static,10,9,147
High_Congestion,1,Static,10,10,147
High_Congestion,1,Static,10,11,147
High_Congestion,1,Static,10,12,147
High_Congestion,1,Static,10,13,147
High_Congestion,1,Static,10,14,147
High_Congestion,1,Static,10,15,147
High_Congestion,1,Static,10,16,147
High_Congestion,1,Static,10,17,147
High_Congestion,1,Static,10,18,147
High_Congestion,1,Static,10,19,147
High_Congestion,1,Static,10,20,147
High_Congestion,1,Static,10,21,147
High_Congestion,1,Static,10,22,147
High_Congestion,1,Static,10,23,147
High_Congestion,1,Static,10,24,147
High_Congestion,1,Static,10,25,147
High_Congestion,1,Static,10,26,147
High_Congestion,1,Static,10,27,147
High_Congestion,1,Static,10,28,147
High_Congestion,1,Static,10,29,147
High_Congestion,1,Static,3,0,147
High_Congestion,1,Static,3,1,147
High_Congestion,1,Static,3,2,147
High_Congestion,1,Static,3,3,147
High_Congestion,1,Static,3,4,147
High_Congestion,1,Static,3,5,147
High_Congestion,1,Static,3,6,147
High_Congestion,1,Static,3,7,147
High_Congestion,1,Static,3,8,147
High_Congestion,1,Static,3,9,147
High_Congestion,1,Static,3,10,147
High_Congestion,1,Static,3,11,147
High_Congestion,1,Static,3,12,147
High_Congestion,1,Static,3,13,147
High_Congestion,1,Static,3,14,147
High_Congestion,1,Static,3,15,147
High_Congestion,1,Static,3,16,147
High_Congestion,1,Static,3,17,147
High_Congestion,1,Static,3,18,147
High_Congestion,1,Static,3,19,147
High_Congestion,1,Static,3,20,147
High_Congestion,1,Static,3,21,147
High_Congestion,1,Static,3,22,147
High_Congestion,1,Static,3,23,147
High_Congestion,1,Static,3,24,147
High_Congestion,1,Static,3,25,147
High_Congestion,1,Static,3,26,147
High_Congestion,1,Static,3,27,147
High_Congestion,1,Static,3,28,147
High_Congestion,1,Static,3,29,147
High_Congestion,1,Static,8,0,147
High_Congestion,1,Static,8,1,147
High_Congestion,1,Static,8,2,147
High_Congestion,1,Static,8,3,147
High_Congestion,1,Static,8,4,147
High_Congestion,1,Static,8,5,147
High_Congestion,1,Static,8,6,147
High_Congestion,1,Static,8,7,147
High_Congestion,1,Static,8,8,147
High_Congestion,1,Static,8,9,147
High_Congestion,1,Static,8,10,147
High_Congestion,1,Static,8,11,147
High_Congestion,1,Static,8,12,147
High_Congestion,1,Static,8,13,147
High_Congestion,1,Static,8,14,147
High_Congestion,1,Static,8,15,147
High_Congestion,1,Static,8,16,147
High_Congestion,1,Static,8,17,147
High_Congestion,1,Static,8,18,147
High_Congestion,1,Static,8,19,147
High_Congestion,1,Static,8,20,147
High_Congestion,1,Static,8,21,147
High_Congestion,1,Static,8,22,147
High_Congestion,1,Static,8,23,147
High_Congestion,1,Static,8,24,147
High_Congestion,1,Static,8,25,147
High_Congestion,1,Static,8,26,147
High_Congestion,1,Static,8,27,147
High_Congestion,1,Static,8,28,147
High_Congestion,1,Static,8,29,147
High_Congestion,1,Static,4,0,147
High_Congestion,1,Static,4,1,147
High_Congestion,1,Static,4,2,147
High_Congestion,1,Static,4,3,147
High_Congestion,1,Static,4,4,147
High_Congestion,1,Static,4,5,147
High_Congestion,1,Static,4,6,147
High_Congestion,1,Static,4,7,147
High_Congestion,1,Static,4,8,147
High_Congestion,1,Static,4,9,147
High_Congestion,1,Static,4,10,147
High_Congestion,1,Static,4,11,147
High_Congestion,1,Static,4,12,147
High_Congestion,1,Static,4,13,147
High_Congestion,1,Static,4,14,147
High_Congestion,1,Static,4,15,147
High_Congestion,1,Static,4,16,147
High_Congestion,1,Static,4,17,147
High_Congestion,1,Static,4,18,147
High_Congestion,1,Static,4,19,147
High_Congestion,1,Static,4,20,147
High_Congestion,1,Static,4,21,147
High_Congestion,1,Static,4,22,147
High_Congestion,1,Static,4,23,147
High_Congestion,1,Static,4,24,147
High_Congestion,1,Static,4,25,147
High_Congestion,1,Static,4,26,147
High_Congestion,1,Static,4,27,147
High_Congestion,1,Static,4,28,147
High_Congestion,1,Static,4,29,147
High_Congestion,1,Static,7,0,147
High_Congestion,1,Static,7,1,147
High_Congestion,1,Static,7,2,147
High_Congestion,1,Static,7,3,147
High_Congestion,1,Static,7,4,147
High_Congestion,1,Static,7,5,147
High_Congestion,1,Static,7,6,147
High_Congestion,1,Static,7,7,147
High_Congestion,1,Static,7,8,147
High_Congestion,1,Static,7,9,147
High_Congestion,1,Static,7,10,147
High_Congestion,1,Static,7,11,147
High_Congestion,1,Static,7,12,147
High_Congestion,1,Static,7,13,147
High_Congestion,1,Static,7,14,147
High_Congestion,1,Static,7,15,147
High_Congestion,1,Static,7,16,147
High_Congestion,1,Static,7,17,147
High_Congestion,1,Static,7,18,147
High_Congestion,1,Static,7,19,147
High_Congestion,1,Static,7,20,147
High_Congestion,1,Static,7,21,147
High_Congestion,1,Static,7,22,147
High_Congestion,1,Static,7,23,147
High_Congestion,1,Static,7,24,147
High_Congestion,1,Static,7,25,147
High_Congestion,1,Static,7,26,147
High_Congestion,1,Static,7,27,147
High_Congestion,1,Static,7,28,147
High_Congestion,1,Static,7,29,147
High_Congestion,1,Static,2,0,147
High_Congestion,1,Static,2,1,147
High_Congestion,1,Static,2,2,147
High_Congestion,1,Static,2,3,147
High_Congestion,1,Static,2,4,147
High_Congestion,1,Static,2,5,147
High_Congestion,1,Static,2,6,147
High_Congestion,1,Static,2,7,147
High_Congestion,1,Static,2,8,147
High_Congestion,1,Static,2,9,147
High_Congestion,1,Static,2,10,147
High_Congestion,1,Static,2,11,147
High_Congestion,1,Static,2,12,147
High_Congestion,1,Static,2,13,147
High_Congestion,1,Static,2,14,147
High_Congestion,1,Static,2,15,147
High_Congestion,1,Static,2,16,147
High_Congestion,1,Static,2,17,147
High_Congestion,1,Static,2,18,147
High_Congestion,1,Static,2,19,147
High_Congestion,1,Static,2,20,147
High_Congestion,1,Static,2,21,147
High_Congestion,1,Static,2,22,147
High_Congestion,1,Static,2,23,147
High_Congestion,1,Static,2,24,147
High_Congestion,1,Static,2,25,147
High_Congestion,1,Static,2,26,147
High_Congestion,1,Static,2,27,147
High_Congestion,1,Static,2,28,147
High_Congestion,1,Static,2,29,147
High_Congestion,1,Dynamic,8,0,211
High_Congestion,1,Dynamic,8,1,212
High_Congestion,1,Dynamic,8,2,213
High_Congestion,1,Dynamic,8,3,213
High_Congestion,1,Dynamic,8,4,214
High_Congestion,1,Dynamic,8,5,214
High_Congestion,1,Dynamic,8,6,214
High_Congestion,1,Dynamic,8,7,214
High_Congestion,1,Dynamic,8,8,215
High_Congestion,1,Dynamic,8,9,215
High_Congestion,1,Dynamic,8,10,215
High_Congestion,1,Dynamic,8,11,215
High_Congestion,1,Dynamic,8,12,215
High_Congestion,1,Dynamic,8,13,215
High_Congestion,1,Dynamic,8,14,215
High_Congestion,1,Dynamic,8,15,215
High_Congestion,1,Dynamic,8,16,215
High_Congestion,1,Dynamic,8,17,215
High_Congestion,1,Dynamic,8,18,215
High_Congestion,1,Dynamic,8,19,215
High_Congestion,1,Dynamic,8,20,215
High_Congestion,1,Dynamic,8,21,215
High_Congestion,1,Dynamic,8,22,215
High_Congestion,1,Dynamic,8,23,215
High_Congestion,1,Dynamic,8,24,215
High_Congestion,1,Dynamic,8,25,215
High_Congestion,1,Dynamic,8,26,215
High_Congestion,1,Dynamic,8,27,215
High_Congestion,1,Dynamic,8,28,215
High_Congestion,1,Dynamic,8,29,215
High_Congestion,1,Dynamic,10,0,210
High_Congestion,1,Dynamic,10,1,212
High_Congestion,1,Dynamic,10,2,213
